province,type_of_dwelling,income,marital_status,age_group,sex,food_expenditure,clothing_expenditure,transportation_expenditure,personal_care_expenditure,recreation_expenditure,tobacco_alcohol_expenditure,miscellaneous_expenditure,total_consumption_expenditure,total_expenditure,weeks_worked
AB,apartment,14000,never_married,<25,1,2100,550,475,640,2110,220,500,13775,16174,28
AB,single_detached,67000,never_married,50-54,2,3775,3000,2734,1570,1658,6600,335,37612,46573,52
AB,single_detached,35000,other,45-49,1,3100,1700,1300,210,1425,650,245,26740,37345,52
00,apartment,43000,married,30-34,1,3490,2060,32904,955,1668,0,50,55039,56997,17
AB,row_house,28000,married,60-64,2,4100,1400,2760,640,800,0,144,27884,54923,52
00,single_detached,90000,never_married,50-54,2,4550,1401,7606,1245,1850,50,278,35324,77858,52
AB,single_detached,40000,married,35-39,2,5160,900,2244,910,2600,2400,1670,43543,53590,52
AB,duplex,43000,never_married,40-44,2,5200,720,3600,670,3110,10,540,40424,59664,52
AB,apartment,38000,never_married,45-49,1,4150,700,2838,485,2218,2414,302,28253,36481,52
AB,apartment,56000,never_married,30-34,1,9100,1060,2030,1050,3880,50,340,34836,51794,46
AB,apartment,28000,never_married,25-29,1,8800,9095,10223,2513,6340,4450,2655,74135,94560,49
AB,apartment,22000,never_married,30-34,1,4340,1100,2120,210,1425,2300,400,20315,25075,52
AB,apartment,28000,married,50-54,1,6800,1307,4592,190,258,470,887,36026,52598,48
AB,apartment,49000,married,<25,1,5800,1750,10830,940,1225,5100,525,45290,61434,40
AB,apartment,12000,married,35-39,2,8050,1575,15065,1080,3170,360,762,47071,62240,26
AB,apartment,50000,other,65-69,2,3650,1000,570,670,683,840,300,25237,32313,52
00,row_house,36000,married,<25,2,9200,1750,20704,800,4635,1200,350,66832,86565,52
AB,single_detached,23000,never_married,<25,2,6200,4000,3050,655,5934,144,520,37950,51238,52
AB,row_house,36000,never_married,35-39,2,7380,2385,4937,854,4420,780,410,33500,39521,52
AB,single_detached,36000,never_married,25-29,2,12000,1600,13190,1970,9172,0,280,56473,97931,52
AB,single_detached,46000,other,45-49,2,3940,1380,60,750,1170,0,208,22183,34512,52
AB,single_detached,62000,married,45-49,2,8000,3760,2000,2470,2876,850,2315,46727,95269,52
AB,single_detached,55000,married,45-49,1,6450,1900,3050,640,3086,1320,1505,43785,82107,52
AB,row_house,46000,never_married,25-29,2,3600,1050,6760,2360,1561,9800,360,53395,68206,52
AB,apartment,33000,married,25-29,1,5000,3220,7808,980,4780,3620,715,47766,60215,52
AB,apartment,28000,never_married,25-29,2,3500,2620,150,920,1860,2752,593,34481,36065,52
AB,apartment,45000,other,25-29,2,4640,3690,3596,1500,6774,3690,790,59996,63416,52
AB,apartment,63000,never_married,40-44,1,3700,925,4974,500,6886,880,600,37182,59009,52
AB,apartment,20000,married,50-54,1,4250,4900,6001,2150,4595,2600,437,40808,46656,52
AB,single_detached,55000,other,50-54,2,4000,1950,3890,340,2190,7350,55,44245,64375,52
AB,single_detached,36000,never_married,<25,2,5030,4401,5965,1900,1052,3600,522,38554,59033,52
AB,single_detached,53000,married,50-54,2,14250,1260,5551,1334,2735,300,1331,59579,93241,52
AB,semi_detached,69000,other,60-64,2,7850,3320,6802,760,3528,3675,1048,49131,88847,52
AB,row_house,70000,other,55-59,2,4400,2150,800,3020,768,0,1250,31914,52174,26
AB,row_house,79000,never_married,35-39,1,7000,6650,7170,740,5090,7225,2235,49520,73722,42
AB,row_house,35000,never_married,25-29,1,4800,2100,1400,1060,1050,2400,324,31474,39439,52
AB,apartment,37000,other,50-54,1,3480,293,3350,622,140,1200,87,21717,29943,52
AB,apartment,68000,never_married,<25,2,2900,8824,15739,3240,6891,250,425,58894,72834,52
AB,single_detached,42000,married,50-54,2,8500,970,2965,380,3055,1600,1220,43244,64444,52
AB,single_detached,51000,married,45-49,1,6400,1860,22640,440,2935,60,90,71655,88562,52
AB,single_detached,38000,other,40-44,2,4844,2162,6376,360,1934,460,170,29845,34160,52
AB,single_detached,57000,married,60-64,2,9645,1310,8942,640,4168,0,599,48873,97101,32
AB,duplex,62000,never_married,50-54,2,10660,1150,11970,670,2209,4136,497,53275,72018,52
AB,single_detached,44000,other,60-64,2,2300,1240,4169,530,970,0,447,21781,31086,52
AB,single_detached,48000,married,50-54,1,5250,1400,16983,1090,2096,10200,1095,70595,91160,52
AB,single_detached,58000,never_married,55-59,1,2900,850,7700,165,2135,5000,701,31394,44754,52
AB,single_detached,42000,married,55-59,2,5380,1740,6264,1359,1630,3727,868,57609,90613,52
AB,duplex,56000,never_married,<25,1,3900,1100,3940,277,1220,3000,2256,25987,39098,34
AB,apartment,28000,other,35-39,2,2250,350,1980,630,75,1825,334,27811,32146,36
AB,apartment,31000,never_married,30-34,1,3840,7430,7136,2680,1775,480,240,38176,54632,52
AB,single_detached,24000,married,50-54,2,8400,1345,20914,318,2123,1570,452,50405,53605,35
AB,single_detached,43000,married,50-54,2,8490,3215,8151,980,3160,2877,1799,46837,77551,52
AB,apartment,28000,never_married,25-29,1,3300,1700,6255,500,3510,1000,500,27486,31559,32
AB,apartment,54000,other,55-59,1,8400,2730,6730,461,2237,508,22,39790,54473,52
AB,apartment,40000,never_married,25-29,2,9950,3105,8712,1810,4837,1500,980,55420,65095,52
AB,apartment,22000,never_married,45-49,1,1906,365,3205,280,1590,2000,364,21862,25016,32
AB,apartment,40000,never_married,30-34,1,1200,300,2160,85,9755,0,162,29368,45341,52
AB,apartment,36000,never_married,55-59,1,5080,1282,1009,365,2235,5242,444,26404,33386,51
AB,apartment,31000,married,30-34,2,1850,1040,7633,160,1062,130,1085,22393,33962,52
AB,apartment,32000,never_married,25-29,1,6500,470,3350,390,2392,650,285,24899,29566,52
AB,apartment,44000,never_married,50-54,2,9040,1230,4648,896,952,3720,809,32687,46733,52
AB,apartment,42000,never_married,30-34,1,4200,920,2395,440,2870,50,650,24730,39391,52
AB,apartment,64000,other,55-59,2,6100,1985,39415,1745,1400,140,465,68850,96481,52
AB,apartment,54000,married,40-44,1,7200,3650,5060,1570,450,50,890,38841,56716,52
AB,apartment,36000,other,35-39,1,4600,300,2531,410,1245,110,500,20600,28649,52
AB,apartment,45000,other,55-59,1,14000,570,600,150,2040,5660,225,32890,41730,52
AB,apartment,61000,never_married,30-34,1,5440,1405,4430,355,5200,4190,2143,62049,75509,52
AB,apartment,16000,married,25-29,2,8750,3490,11920,840,2310,0,490,44489,87688,26
AB,apartment,92000,never_married,30-34,1,3700,2870,7285,740,6840,1350,860,45333,73093,52
AB,single_detached,85000,married,45-49,1,5200,800,5445,160,2130,1560,950,28319,62279,52
AB,single_detached,47000,married,25-29,1,12550,3030,8161,640,6074,2045,259,68351,86749,44
AB,single_detached,22000,married,45-49,1,7680,1500,3365,310,295,60,772,41362,52699,52
AB,single_detached,72000,married,35-39,1,7800,2802,10450,1600,7365,200,805,65098,90396,52
AB,row_house,27000,never_married,40-44,1,4405,1000,2740,365,6439,0,400,37148,56560,20
AB,row_house,10000,married,45-49,2,7000,1800,3384,540,312,500,150,29157,40841,30
AB,duplex,50000,never_married,35-39,2,3950,1710,4674,1840,2177,120,2859,50561,57165,46
AB,single_detached,71000,never_married,40-44,2,3700,1655,2753,1675,3048,60,1908,28046,62173,52
AB,apartment,52000,other,50-54,1,5560,405,6805,559,5463,732,345,51833,71094,38
AB,single_detached,67000,other,55-59,2,7500,1200,11855,2960,2780,0,1200,53025,59917,52
AB,single_detached,87000,never_married,45-49,1,4400,600,7925,630,3498,300,1020,31135,65444,52
AB,single_detached,24000,married,40-44,1,11200,3165,4130,1670,5405,0,355,55803,67029,52
AB,single_detached,87000,other,50-54,2,7180,1735,20345,340,2154,850,570,61654,85825,52
AB,apartment,37000,never_married,25-29,1,3600,1835,18323,385,2586,350,320,34217,42770,52
AB,single_detached,36000,never_married,50-54,1,11350,2215,11422,1081,4432,2080,1398,74247,85853,40
AB,apartment,40000,never_married,70-74,2,5820,1950,1750,1975,558,0,875,34446,43810,52
AB,apartment,52000,other,35-39,1,2400,1361,4090,460,9090,0,805,31544,50236,52
AB,apartment,10000,married,<25,2,9200,5170,1984,3300,5969,5850,1190,50207,65341,26
AB,apartment,22000,never_married,30-34,1,1150,450,2190,317,405,180,300,13104,29570,40
AB,apartment,44000,other,55-59,2,2280,985,3112,1145,803,50,1338,45582,61833,52
AB,single_detached,48000,never_married,35-39,2,4300,3570,29150,2280,1270,1700,693,54279,73921,52
AB,single_detached,50000,married,50-54,1,8220,1720,18577,2000,5638,5678,775,62943,82061,52
AB,single_detached,77000,married,60-64,1,5820,1805,34330,2430,1084,912,300,76515,97917,52
AB,single_detached,88000,never_married,45-49,1,5760,1060,7919,386,3684,1440,300,62019,91315,52
AB,single_detached,92000,other,50-54,1,5500,2350,7755,790,4842,8020,1200,44947,98425,52
AB,single_detached,57000,married,25-29,1,1551,2176,8494,1480,3390,0,380,67584,98899,52
AB,single_detached,91000,married,50-54,1,7525,970,14220,650,7915,650,2876,61858,99790,49
AB,other,50000,other,50-54,1,14400,1000,5512,425,830,0,1420,30511,45122,36
AB,apartment,55000,never_married,50-54,2,3720,2955,3481,1169,2734,3160,280,37304,51961,52
AB,apartment,33000,other,60-64,2,4300,1650,2137,1475,838,100,40,24082,29265,52
AB,single_detached,62000,married,50-54,1,6150,1910,11146,2150,4920,5130,1788,54701,85904,52
AB,semi_detached,80000,other,35-39,1,3000,360,1325,300,4550,1060,175,35521,77342,52
AB,single_detached,38000,never_married,40-44,2,3800,1620,5275,1000,3200,200,240,26145,37702,52
AB,single_detached,14000,married,45-49,1,6300,1285,1681,760,2050,360,549,24900,27482,52
AB,single_detached,78000,married,55-59,2,13200,5670,6252,2105,8130,0,2360,56657,93293,52
AB,single_detached,29000,married,55-59,1,19000,2000,8150,770,1104,3300,900,54232,61832,52
00,single_detached,42000,married,45-49,1,11120,2603,7765,345,90,7620,310,47655,56107,31
00,other,52000,married,35-39,1,13985,2608,10499,520,140,3000,650,61112,70083,52
AB,single_detached,22000,married,60-64,1,550,1720,8479,257,2375,0,750,37543,64770,52
AB,single_detached,32000,married,55-59,2,5050,500,11064,230,665,0,50,34767,39975,52
AB,single_detached,72000,married,30-34,2,9300,3390,5424,1680,6880,1000,888,62047,92969,40
AB,single_detached,65000,married,70-74,1,4780,580,887,45,570,0,450,15662,33955,52
AB,single_detached,50000,married,55-59,1,4000,1160,7456,690,1390,340,1360,30339,49610,52
AB,single_detached,48000,married,50-54,1,6800,1420,5392,375,3688,0,176,35939,47952,52
AB,single_detached,12000,never_married,<25,1,5870,4135,11630,885,9185,700,935,61250,77717,30
AB,single_detached,48000,married,45-49,1,8400,1050,9948,1870,3992,0,550,53712,59706,52
AB,single_detached,60000,married,50-54,1,7400,3490,14505,1470,5405,4200,1550,72925,91797,52
AB,apartment,90000,never_married,50-54,1,5500,2150,20487,590,5965,7400,400,49125,83285,52
AB,single_detached,40000,other,65-69,1,1360,750,19066,137,665,3025,150,29983,36407,31
AB,single_detached,82000,married,50-54,1,5976,1017,26289,404,1976,560,1014,54718,80984,52
AB,single_detached,45000,never_married,45-49,1,3550,200,3848,50,840,5230,880,28976,38998,28
AB,duplex,48000,other,55-59,1,3600,2680,31324,580,1897,1310,792,60791,71243,52
AB,single_detached,13000,married,60-64,2,3258,2075,3887,505,1550,750,300,25946,31160,52
00,single_detached,38000,other,50-54,1,2250,60,10658,350,5940,2855,520,48629,57948,52
AB,single_detached,60000,married,60-64,2,7750,4920,10133,1126,2707,6230,550,58653,81662,49
AB,single_detached,12000,never_married,55-59,2,5380,320,2380,465,1110,8340,560,32372,31607,50
AB,single_detached,45000,other,50-54,2,5480,2422,3718,800,1610,1687,1438,33326,40103,36
AB,other,30000,other,70-74,2,4800,200,977,275,780,0,144,16448,31176,52
AB,single_detached,70000,other,50-54,1,6470,702,2712,100,3154,1775,126,41181,64686,49
AB,single_detached,30000,married,45-49,2,8700,4452,4514,2100,1291,1800,2250,45617,76105,52
AB,other,18000,married,50-54,2,2880,1245,2415,1294,3237,0,288,33656,46223,43
AB,single_detached,72000,married,45-49,1,4000,460,9810,705,1130,710,644,46111,87999,52
AB,single_detached,28000,other,50-54,2,3200,1710,19597,599,910,3800,325,43960,64113,52
AB,single_detached,12000,married,45-49,2,5000,3600,10500,1300,9100,900,1000,72592,77733,52
AB,other,15000,married,30-34,1,9450,2950,5410,2300,3120,600,1515,45660,48898,52
AB,single_detached,52000,married,50-54,1,8124,4535,4960,2050,3070,313,472,54268,72152,52
AB,single_detached,38000,married,35-39,1,9500,3715,6630,1490,5990,1000,2560,70197,92985,52
AB,apartment,29000,never_married,<25,2,5435,1270,180,1170,1778,3425,254,23973,29432,52
AB,single_detached,92000,never_married,45-49,2,3060,2380,4330,1670,2310,1320,1385,41768,90000,52
AB,single_detached,85000,married,50-54,1,6500,1176,984,995,4260,12260,227,60060,75420,52
AB,duplex,47000,never_married,25-29,2,4050,1230,3541,575,1540,360,268,32522,43282,52
AB,single_detached,67000,other,60-64,2,5100,2140,10240,795,4416,460,555,40992,55687,52
00,single_detached,70000,never_married,25-29,1,7200,500,1408,2000,3018,7200,758,45545,64834,52
AB,other,80000,other,40-44,1,801,1150,14260,410,4090,0,1344,34758,76791,52
AB,single_detached,62000,never_married,35-39,2,9150,3370,5218,1540,4485,1386,1498,61961,67885,52
AB,single_detached,65000,never_married,50-54,2,3000,1585,2979,215,2085,1720,1142,25408,64705,17
AB,single_detached,70000,other,40-44,1,6000,1750,10825,530,3290,100,250,50765,77676,52
AB,single_detached,34000,other,40-44,2,6200,1350,4075,610,2620,2500,540,42545,48029,52
AB,single_detached,30000,married,25-29,1,6500,1720,4174,1500,1250,0,100,40044,54697,52
AB,single_detached,30000,other,60-64,1,3000,100,2544,380,800,200,230,15704,25536,40
AB,single_detached,25000,never_married,45-49,1,3300,200,4760,210,1800,1520,320,27630,32662,52
AB,single_detached,20000,married,50-54,2,13000,1000,5024,500,2150,0,500,38574,68926,52
AB,single_detached,40000,married,30-34,1,7700,2500,8240,1050,3770,550,450,32460,49257,52
AB,duplex,26000,never_married,<25,2,6200,650,3975,360,1130,400,300,35785,41434,52
AB,single_detached,35000,other,35-39,2,7400,950,6774,250,2350,500,400,36294,46157,52
AB,single_detached,50000,married,50-54,1,5700,2550,2470,640,5250,800,555,52790,85212,52
AB,apartment,13000,married,25-29,2,16330,9275,21647,3340,4935,1000,2332,77227,93014,48
AB,single_detached,53000,married,55-59,1,3960,1000,2300,310,3900,0,150,34436,57000,48
AB,apartment,38000,other,35-39,1,1410,200,12075,215,1023,1080,430,23591,36962,52
AB,apartment,50000,never_married,<25,2,18900,5220,21153,2010,2966,2620,1003,71101,92803,52
AB,single_detached,36000,never_married,30-34,1,3900,3800,5925,310,1942,1500,597,30687,37358,50
AB,single_detached,40000,married,40-44,1,10800,3700,13670,1800,4550,200,420,60755,66615,52
AB,single_detached,85000,married,35-39,1,8300,4275,6704,2050,6675,600,1460,58659,92175,52
AB,apartment,14000,never_married,<25,1,2650,2875,11317,1150,3587,1350,752,45411,46722,20
AB,single_detached,28000,married,50-54,1,8650,4210,5275,2586,5505,1500,1562,70228,88992,38
AB,row_house,50000,other,65-69,2,3000,1900,3209,870,5225,0,75,21882,34559,52
AB,duplex,76000,married,65-69,1,10700,7350,12726,2720,4295,2880,55,71887,93264,52
AB,row_house,12000,never_married,<25,1,3200,740,5097,420,8070,3840,400,35434,40236,24
AB,single_detached,61000,married,25-29,1,4600,1250,15658,550,4045,2150,1155,67637,80828,52
AB,apartment,18000,married,<25,2,5300,1140,1175,320,3473,3050,190,27215,33528,48
AB,other,7900,other,60-64,1,3900,1020,950,260,850,3542,415,20913,20973,52
AB,other,20000,never_married,<25,1,4000,1230,23253,840,1970,9384,455,47247,48402,49
AB,apartment,33000,married,45-49,1,12400,5315,300,385,1008,600,480,35741,35849,52
AB,apartment,62000,never_married,50-54,1,6640,1800,5358,360,1775,0,1100,42181,63192,20
AB,single_detached,61000,other,40-44,2,6750,4300,4624,2450,9370,750,125,46704,62165,52
AB,apartment,47000,never_married,30-34,1,1050,1220,3848,200,5865,0,270,20992,33993,52
AB,apartment,26000,married,30-34,1,4740,3600,5322,1180,4290,1580,460,44354,54045,52
BC,single_detached,32000,married,60-64,2,6345,1055,2900,850,3053,1040,441,38850,66996,52
BC,single_detached,11000,married,50-54,2,5450,2300,4953,2010,4699,1595,238,37261,41470,20
BC,single_detached,38000,married,55-59,1,3425,1270,12450,845,4586,225,60,60316,88146,44
BC,duplex,22000,never_married,25-29,2,1530,580,3525,595,505,260,50,20638,24797,52
BC,other,22000,never_married,45-49,2,2960,2690,2100,820,2231,2960,400,23773,26876,52
BC,single_detached,27000,never_married,30-34,2,5600,7100,8400,1900,4395,4200,850,62665,70831,52
BC,duplex,31000,never_married,<25,1,1000,1210,5765,1200,2761,1700,300,20726,27053,46
BC,single_detached,24000,married,50-54,2,4380,620,653,175,753,415,170,43646,69409,52
BC,single_detached,22000,other,55-59,2,3950,3110,4048,505,3134,150,639,26875,28232,52
BC,other,49000,married,25-29,2,6300,820,5570,1120,4409,2500,60,38886,62629,52
BC,single_detached,29000,never_married,25-29,2,7600,1651,4048,320,460,1020,175,22491,27423,32
BC,other,50000,married,50-54,1,8500,3675,10522,1100,1585,360,250,45900,57107,35
BC,other,54000,married,60-64,1,1800,565,16250,1390,4410,900,205,39634,50311,52
BC,other,10000,married,45-49,1,3200,435,4150,220,493,2600,1047,24869,21627,52
BC,single_detached,14000,married,60-64,1,14450,1701,8600,650,6680,3000,2115,57689,67670,52
BC,single_detached,42000,married,50-54,2,14000,3900,13145,2575,5306,720,870,61899,80835,52
BC,other,48000,married,40-44,1,4900,1870,4779,1680,1870,700,664,38533,45446,52
BC,single_detached,32000,married,25-29,2,10000,8010,7640,610,4354,1180,968,59875,77274,24
00,single_detached,46000,married,35-39,1,9200,716,6773,573,3696,310,782,47798,56642,33
BC,single_detached,54000,never_married,30-34,2,5400,904,5205,595,4365,2000,704,32177,46388,40
BC,single_detached,22000,married,30-34,2,5100,3830,18200,470,3500,2000,1800,49020,74646,26
BC,single_detached,36000,married,40-44,2,8820,5129,6890,1090,9930,360,1600,53902,78610,52
00,single_detached,20000,married,<25,2,12200,3680,9380,370,450,0,16,62346,99127,52
BC,single_detached,45000,other,40-44,2,5176,1205,8136,970,5950,820,348,47208,49410,52
BC,single_detached,48000,other,55-59,1,4272,1155,25793,475,2895,60,710,52133,56631,40
BC,single_detached,33000,never_married,25-29,1,4420,1040,9130,690,15,700,295,32795,37305,45
BC,single_detached,50000,never_married,<25,1,5602,3500,10568,1090,1808,6850,190,47423,56054,48
BC,single_detached,48000,married,40-44,1,8600,1445,19361,1050,4852,4355,549,77657,88388,48
BC,single_detached,71000,never_married,35-39,1,5700,5834,3698,875,6250,1000,2679,65311,80600,52
BC,duplex,38000,other,35-39,2,7980,2862,3209,1290,787,6020,300,36313,39049,16
BC,single_detached,33000,married,30-34,1,961,845,6951,860,3499,150,580,30885,39433,52
00,single_detached,40000,never_married,<25,1,5610,3780,25780,1370,4224,3300,1210,79215,87376,24
BC,single_detached,29000,never_married,30-34,1,7400,1520,19256,340,1620,2450,1690,57819,68932,40
BC,row_house,70000,never_married,30-34,2,2530,2920,8930,750,2625,522,792,50060,69057,51
BC,single_detached,48000,married,50-54,1,6540,810,4473,570,2449,48,237,37646,41536,52
BC,semi_detached,46000,married,45-49,1,4800,5450,3590,660,6153,20,1217,66346,81513,52
BC,apartment,8800,never_married,<25,2,3150,2490,220,1040,345,450,150,10100,10854,20
